No.  Input_img    Ref_img    IdentityIssame     Expression_actual    Expression_require    Expression_ref    ExpressionIsrequire
217  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Surprise/P055_Surprise_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Anger/P030_Anger_000.png  False  5  5  -1  True
218  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Happiness/P022_Happiness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Disgust/P030_Disgust_000.png  False  3  3  -1  True
219  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_014.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Disgust/P030_Disgust_000.png  False  5  5  -1  True
220  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Fear/P030_Fear_000.png  False  3  3  -1  True
221  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_024.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Fear/P030_Fear_000.png  False  5  5  -1  True
222  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Happiness/P030_Happiness_000.png  False  3  3  -1  True
223  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Surprise/P069_Surprise_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Happiness/P030_Happiness_000.png  False  5  5  -1  True
224  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Sadness/P030_Sadness_000.png  False  3  3  -1  True
225  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Sadness/P030_Sadness_000.png  False  5  5  -1  True
226  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Happiness/P022_Happiness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_000.png  False  3  3  -1  True
227  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_000.png  False  5  5  -1  True
228  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Happiness/P022_Happiness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Anger/P055_Anger_000.png  False  3  3  -1  True
229  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Anger/P055_Anger_000.png  False  5  5  -1  True
230  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Happiness/P043_Happiness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Disgust/P055_Disgust_000.png  False  3  3  -1  True
231  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_014.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Disgust/P055_Disgust_000.png  False  5  5  -1  True
232  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  3  3  -1  True
233  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Surprise/P069_Surprise_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Fear/P055_Fear_000.png  False  5  5  -1  True
234  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Happiness/P019_Happiness_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  3  3  -1  True
235  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_000.png  False  5  5  -1  True
236  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  3  3  -1  True
237  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_000.png  False  5  5  -1  True
238  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Surprise/P055_Surprise_000.png  False  3  3  -1  True
239  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Surprise/P069_Surprise_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Surprise/P055_Surprise_000.png  False  5  5  -1  True
240  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Happiness/P043_Happiness_024.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Anger/P018_Anger_000.png  False  3  3  -1  True
241  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Anger/P018_Anger_000.png  False  5  5  -1  True
242  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Disgust/P018_Disgust_000.png  False  3  3  -1  True
243  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Disgust/P018_Disgust_000.png  False  5  5  -1  True
244  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Happiness/P022_Happiness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Fear/P018_Fear_000.png  False  3  3  -1  True
245  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Fear/P018_Fear_000.png  False  5  5  -1  True
246  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Happiness/P030_Happiness_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Happiness/P018_Happiness_000.png  False  3  3  -1  True
247  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_015.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Happiness/P018_Happiness_000.png  False  5  5  -1  True
248  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Happiness/P043_Happiness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Sadness/P018_Sadness_000.png  False  3  3  -1  True
249  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Sadness/P018_Sadness_000.png  False  5  5  -1  True
250  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  3  3  -1  True
251  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Surprise/P055_Surprise_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_000.png  False  5  5  -1  True
252  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  3  3  -1  True
253  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_000.png  False  5  5  -1  True
254  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Happiness/P022_Happiness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  3  3  -1  True
255  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Disgust/P019_Disgust_000.png  False  5  5  -1  True
256  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  3  3  -1  True
257  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Surprise/P055_Surprise_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_000.png  False  5  5  -1  True
258  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Happiness/P019_Happiness_000.png  False  3  3  -1  True
259  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Happiness/P019_Happiness_000.png  False  5  5  -1  True
260  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Sadness/P019_Sadness_000.png  False  3  3  -1  True
261  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Sadness/P019_Sadness_000.png  False  5  5  -1  True
262  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_000.png  False  3  3  -1  True
263  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_000.png  False  5  5  -1  True
264  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Happiness/P018_Happiness_030.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Anger/P078_Anger_000.png  False  3  3  -1  True
265  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Anger/P078_Anger_000.png  False  5  5  -1  True
266  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Happiness/P018_Happiness_029.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Disgust/P078_Disgust_000.png  False  3  3  -1  True
267  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Disgust/P078_Disgust_000.png  False  5  5  -1  True
268  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Happiness/P030_Happiness_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Fear/P078_Fear_000.png  False  3  3  -1  True
269  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Fear/P078_Fear_000.png  False  5  5  -1  True
270  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Happiness/P043_Happiness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_000.png  False  3  3  -1  True
271  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_014.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_000.png  False  5  5  -1  True
272  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Happiness/P043_Happiness_025.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Sadness/P078_Sadness_000.png  False  3  3  -1  True
273  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Sadness/P078_Sadness_000.png  False  5  5  -1  True
274  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Happiness/P030_Happiness_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_000.png  False  3  3  -1  True
275  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_000.png  False  5  5  -1  True
276  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Happiness/P019_Happiness_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Anger/P069_Anger_000.png  False  3  3  -1  True
277  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Surprise/P019_Surprise_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Anger/P069_Anger_000.png  False  5  5  -1  True
278  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Happiness/P078_Happiness_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Disgust/P069_Disgust_000.png  False  3  3  -1  True
279  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Disgust/P069_Disgust_000.png  False  5  5  -1  True
280  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Happiness/P019_Happiness_016.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Fear/P069_Fear_000.png  False  3  3  -1  True
281  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Fear/P069_Fear_000.png  False  5  5  -1  True
282  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Happiness/P022_Happiness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_000.png  False  3  3  -1  True
283  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Surprise/P055_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_000.png  False  5  5  -1  True
284  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Happiness/P043_Happiness_024.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Sadness/P069_Sadness_000.png  False  3  3  -1  True
285  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Sadness/P069_Sadness_000.png  False  5  5  -1  True
286  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Surprise/P069_Surprise_000.png  False  3  3  -1  True
287  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Surprise/P069_Surprise_000.png  False  5  5  -1  True
288  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Disgust/P069_Disgust_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Anger/P022_Anger_000.png  False  1  3  -1  False
289  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P069/Happiness/P069_Happiness_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Anger/P022_Anger_000.png  False  3  5  -1  False
290  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Anger/P030_Anger_024.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Disgust/P022_Disgust_000.png  False  0  3  -1  False
291  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Disgust/P030_Disgust_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Disgust/P022_Disgust_000.png  False  1  5  -1  False
292  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Surprise/P078_Surprise_017.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Fear/P022_Fear_000.png  False  5  3  -1  False
293  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Sadness/P078_Sadness_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Fear/P022_Fear_000.png  False  4  5  -1  False
294  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Happiness/P022_Happiness_000.png  False  5  3  -1  False
295  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Anger/P018_Anger_027.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Happiness/P022_Happiness_000.png  False  0  5  -1  False
296  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Disgust/P043_Disgust_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Sadness/P022_Sadness_000.png  False  1  3  -1  False
297  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Happiness/P043_Happiness_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Sadness/P022_Sadness_000.png  False  3  5  -1  False
298  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Sadness/P019_Sadness_009.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_000.png  False  4  3  -1  False
299  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Fear/P019_Fear_018.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P022/Surprise/P022_Surprise_000.png  False  2  5  -1  False
300  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Anger/P055_Anger_014.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Anger/P043_Anger_000.png  False  0  3  -1  False
301  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Anger/P055_Anger_015.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Anger/P043_Anger_000.png  False  0  5  -1  False
302  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Anger/P078_Anger_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Disgust/P043_Disgust_000.png  False  0  3  -1  False
303  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P078/Anger/P078_Anger_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Disgust/P043_Disgust_000.png  False  0  5  -1  False
304  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Fear/P018_Fear_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Fear/P043_Fear_000.png  False  2  3  -1  False
305  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Anger/P018_Anger_026.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Fear/P043_Fear_000.png  False  0  5  -1  False
306  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Fear/P018_Fear_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Happiness/P043_Happiness_000.png  False  2  3  -1  False
307  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Disgust/P018_Disgust_008.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Happiness/P043_Happiness_000.png  False  1  5  -1  False
308  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_025.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Sadness/P043_Sadness_000.png  False  4  3  -1  False
309  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Happiness/P055_Happiness_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Sadness/P043_Sadness_000.png  False  3  5  -1  False
310  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Surprise/P018_Surprise_019.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_000.png  False  5  3  -1  False
311  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Disgust/P018_Disgust_007.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Surprise/P043_Surprise_000.png  False  1  5  -1  False
312  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Sadness/P018_Sadness_011.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Anger/P030_Anger_000.png  False  4  3  -1  False
313  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Sadness/P018_Sadness_010.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Anger/P030_Anger_000.png  False  4  5  -1  False
314  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Disgust/P030_Disgust_000.png  False  0  3  -1  False
315  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P019/Anger/P019_Anger_020.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Disgust/P030_Disgust_000.png  False  0  5  -1  False
316  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Surprise/P055_Surprise_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Fear/P030_Fear_000.png  False  5  3  -1  False
317  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Sadness/P055_Sadness_025.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Fear/P030_Fear_000.png  False  4  5  -1  False
318  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Disgust/P043_Disgust_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Happiness/P030_Happiness_000.png  False  1  3  -1  False
319  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Anger/P043_Anger_022.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Happiness/P030_Happiness_000.png  False  0  5  -1  False
320  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Anger/P043_Anger_023.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Sadness/P030_Sadness_000.png  False  0  3  -1  False
321  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P043/Disgust/P043_Disgust_021.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Sadness/P030_Sadness_000.png  False  1  5  -1  False
322  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Sadness/P018_Sadness_012.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_000.png  False  4  3  -1  False
323  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Sadness/P018_Sadness_012.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P030/Surprise/P030_Surprise_000.png  False  4  5  -1  False
324  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P018/Sadness/P018_Sadness_011.png  /data/zming/datasets/Oulu-Casia/VL_Strong_mtcnnpy_182_160/P055/Anger/P055_Anger_000.png  False  4  3  -1  False
